206647,69678,8
206647,77511,63
206647,74401,20
206647,239885,45
206647,937946,24
206647,979698,10
206647,986687,10
206647,1024842,26
206647,1026247,62
206647,1029804,11
206647,1087452,68
206647,1099281,23
206647,1118711,24
206647,1296445,10
206647,1305251,64
206647,1315700,22
206647,1319160,33
206647,1335539,10
206647,1338241,69
206647,1338372,15
206647,1341741,25
206647,1341858,39
206647,1342669,59
206647,1342669,67
206647,1345595,39
206647,1358025,59
206647,1367493,15
206647,1377503,24
206647,1388897,30
206647,1389614,15
206647,1391691,11
206647,1392083,2
206647,1392246,24
206647,1392661,59
206647,1392718,47
206647,1394117,36
206647,1398089,70
206647,1398100,11
206647,1399071,71
206647,1399862,34
206647,1401126,72
206647,1401147,26
206647,1401631,73
206647,1403411,24
206647,1404212,3
206647,1404217,2
206647,1404244,71
206647,1405241,71
206647,1408363,74
206647,1409821,75
206647,1411323,65
206647,1414096,76
206647,1415157,41
206647,1425484,41
206647,1425488,11
206647,1425971,77
206647,1428902,26
206647,1439128,22
206647,1442137,78
206647,1447617,26
206647,1458416,23
206647,1459878,49
206647,1459899,26
206647,1459925,41
206647,1470167,47
206647,1472773,37
206647,1477203,62
206647,1480629,68
206647,1483141,25
206647,1494824,14
206647,1510431,33
206647,1512767,24
206647,1545912,33
206647,1545913,50
206647,1545995,79
206647,1546747,80
206647,1548406,42
206647,1550637,23
206647,1551770,81
206647,1551771,82
206647,1551772,45
206647,1551773,4
206647,1551774,64
206647,1551775,64
206647,1551777,80
206647,1551789,14
206647,1551791,83
206647,1551796,84
206647,1551797,83
206647,1551798,23
206647,1551800,22
206647,1551801,22
206647,1551802,22
206647,1551803,22
206647,1551804,22
206647,1551807,84
206647,1551809,37
206647,1551810,37
206647,1551811,37
206647,1551812,81
206647,1551813,81
206647,1551872,41
206647,1551874,41
206647,1551892,69
206647,1551893,69
206647,1551894,69
206647,1551896,69
206647,1551897,69
206647,1551898,69
206647,1551899,69
206647,1551902,69
206647,1551904,26
206647,1551906,26
206647,1551907,11
206647,1551908,25
206647,1551909,25
206647,1551910,25
206647,1551911,25
206647,1551913,25
206647,1551914,25
206647,1553236,76
206647,1582109,76
49026,947,5
49026,282,8
49026,525,9
49026,525,6
49026,525,8
49026,525,60
49026,527,9
49026,556,8
49026,559,20
49026,559,24
49026,561,4
49026,3893,60
49026,3794,61
49026,3904,0
49026,10949,19
49026,10951,19
49026,9568,21
49026,9991,22
49026,10714,16
49026,12039,17
49026,14762,10
49026,15327,1
49026,15328,1
49026,17677,12
49026,35630,85
49026,40120,86
49026,52193,73
49026,54211,19
49026,57569,21
49026,61329,21
49026,62560,10
49026,31172,10
49026,68016,66
49026,81687,21
49026,75804,19
49026,113913,62
49026,114017,44
49026,92231,87
49026,122549,21
49026,138618,39
49026,142157,21
49026,202930,21
49026,204339,21
49026,230436,73
49026,550900,21
49026,932186,66
49026,932748,21
49026,969743,10
49026,1018958,4
49026,1025090,21
49026,1034754,12
49026,1045964,21
49026,1046614,50
49026,1050930,34
49026,1061061,21
49026,1106629,21
49026,1116937,15
49026,1155668,11
49026,1270053,44
49026,1301652,21
49026,1319744,33
49026,1322015,31
49026,1327144,10
49026,1329415,21
49026,1329527,21
49026,1336192,33
49026,1336193,50
49026,1340941,21
49026,1341403,2
49026,1341403,3
49026,1341786,14
49026,1348686,88
49026,1355530,89
49026,1357062,45
49026,1357064,24
49026,1357066,24
49026,1357070,35
49026,1358564,21
49026,1367508,59
49026,1372882,26
49026,1377222,14
49026,1378222,38
49026,1378231,14
49026,1378246,50
49026,1378726,27
49026,1384390,21
49026,1389526,38
49026,1391648,50
49026,1392587,10
49026,1393387,45
49026,1394050,27
49026,1395030,50
49026,1395032,50
49026,1395430,36
49026,1395435,18
49026,1397823,15
49026,1398089,70
49026,1399071,71
49026,1399323,50
49026,1399463,90
49026,1399876,47
49026,1401814,50
49026,1402008,27
49026,1402079,91
49026,1403424,16
49026,1403427,43
49026,1404739,71
49026,1408347,25
49026,1409824,72
49026,1411808,92
49026,1412185,22
49026,1413089,93
49026,1415157,94
49026,1415606,65
49026,1416005,95
49026,1417396,10
49026,1417397,10
49026,1417398,23
49026,1417399,23
49026,1417400,23
49026,1417403,65
49026,1417406,44
49026,1417407,44
49026,1417408,43
49026,1417409,36
49026,1417410,36
49026,1417411,37
49026,1417412,37
49026,1417413,82
49026,1417414,38
49026,1417415,82
49026,1417416,70
49026,1417417,96
49026,1417418,90
49026,1417419,18
49026,1417514,14
49026,1417514,39
49026,1417515,14
49026,1417516,14
49026,1417517,39
49026,1417820,26
49026,1417821,11
49026,1417822,26
49026,1417823,26
49026,1417824,26
49026,1417825,41
49026,1417826,25
49026,1417827,41
49026,1417828,25
49026,1417829,94
49026,1417830,94
49026,1417831,29
49026,1417832,76
49026,1417833,76
49026,1417834,97
49026,1417835,98
49026,1417836,99
49026,1417837,33
49026,1417838,50
49026,1417839,50
49026,1417840,74
49026,1417841,13
49026,1417842,35
49026,1417843,100
49026,1417844,101
49026,1417845,101
49026,1417846,101
49026,1417847,101
49026,1417848,101
49026,1427499,23
49026,1434599,21
49026,1440853,102
49026,1455503,21
49026,1463954,4
49026,1468581,21
49026,1468589,80
49026,1483827,21
49026,1483827,91
49026,1509394,103
49026,1509396,103
49026,1516458,23
49026,1525908,102
49026,1531529,21
49026,1532610,104
49026,1532612,86
49026,1532613,104
49026,1535095,21
49026,1535096,103
49026,1535102,103
49026,1544394,21
49026,1544395,21
49026,1546907,105
49026,1548530,23
49026,1549015,106
49026,1549026,107
49026,1549741,21
49026,1550248,86
49026,1550400,108
49026,1550725,21
49026,1551373,109
49026,1552549,110
49026,1554393,21
49026,1554915,21
49026,1554921,21
49026,1554924,86
49026,1554925,21
49026,1554926,21
49026,1554931,21
49026,1555027,86
49026,1564997,111
49026,1566280,91
49026,1571601,32
49026,1622657,21
49026,1634437,21
49026,1638257,112
49026,1644412,113
49026,1644543,63
49529,7,9
49529,7,6
49529,7879,114
49529,490,8
49529,2073,4
49529,3996,39
49529,6958,0
49529,8158,34
49529,8166,39
49529,8412,115
49529,12039,17
49529,12895,114
49529,12897,116
49529,15017,75
49529,14762,10
49529,15327,1
49529,15347,117
49529,15348,20
49529,15354,13
49529,34513,10
49529,17675,16
49529,17677,12
49529,18925,10
49529,23454,10
49529,28241,66
49529,29233,22
49529,15776,118
49529,51557,4
49529,39624,114
49529,61996,115
49529,64449,119
49529,72752,8
49529,72753,8
49529,67758,9
49529,91055,120
49529,91912,24
49529,105780,113
49529,122274,25
49529,126638,9
49529,138617,3
49529,238120,64
49529,406204,31
49529,528783,64
49529,967148,80
49529,969743,10
49529,986687,10
49529,1034754,12
49529,1034755,32
49529,1055222,121
49529,1081073,122
49529,1121742,80
49529,1123360,67
49529,1171098,18
49529,1218986,121
49529,1316599,22
49529,1319490,22
49529,1334782,37
49529,1335553,82
49529,1339450,114
49529,1357070,35
49529,1367497,25
49529,1374469,123
49529,1376901,34
49529,1378828,39
49529,1388850,37
49529,1390367,76
49529,1390388,59
49529,1394129,2
49529,1394129,3
49529,1395430,36
49529,1395435,18
49529,1397837,10
49529,1399467,24
49529,1399475,76
49529,1400535,24
49529,1400535,30
49529,1401784,43
49529,1403388,115
49529,1408379,11
49529,1409757,115
49529,1411320,115
49529,1412205,47
49529,1414177,14
49529,1414539,22
49529,1414540,22
49529,1415464,14
49529,1417396,37
49529,1418124,77
49529,1421936,115
49529,1424151,22
49529,1425411,22
49529,1428901,78
49529,1428905,26
49529,1428911,22
49529,1430188,24
49529,1441176,22
49529,1447571,124
49529,1458894,22
49529,1530220,22
49529,1532325,125
49529,1536539,22
49529,1546844,53
49529,1549655,115
49529,1550851,29
49529,1551810,124
49529,1561994,36
49529,1613336,22
49529,1640350,126
49529,1658269,127
49529,1661321,124
49529,1686002,95
49529,1697623,120
49529,1710258,128
49529,1750922,129
49529,1761112,124
49529,1775681,130
49529,1775682,130
49529,1775687,36
49529,1775688,124
49529,1775689,124
49529,1775690,115
49529,1775691,22
49529,1775692,22
49529,1775693,22
49529,1775701,23
49529,1775702,23
49529,1775704,127
49529,1775707,126
49529,1775718,131
49529,1775721,131
49529,1775723,114
49529,1813644,21
559,6410,4
559,10570,19
559,7623,9
559,7623,6
559,7624,132
559,7624,19
559,7625,132
559,7712,0
559,7627,8
559,7626,8
559,11411,1
559,11386,16
559,7630,9
559,10850,19
559,9341,20
559,7628,8
559,7629,9
559,19155,5
559,19156,4
559,13304,1
559,19157,17
559,19158,16
559,12770,120
559,13586,10
559,14349,10
559,38939,44
559,66689,10
559,963355,10
559,1172443,47
559,1227450,123
559,1339433,126
559,1339436,18
559,1339468,59
559,1357047,18
559,1360094,18
559,1377133,47
559,1378224,18
559,1386908,18
559,1392895,18
559,1393226,126
559,1395435,18
559,1400065,18
559,1451676,26
559,1533708,43
559,1553559,126
559,1614178,18
559,1648111,101
559,1684384,101
559,1735078,123
559,1735079,123
559,1781374,123
559,1781376,123
559,1781378,64
559,1781379,133
559,1781381,134
559,1781382,126
38757,7879,19
38757,38748,135
38757,5448,135
38757,8020,78
38757,12072,1
38757,15813,5
38757,15813,136
38757,15892,9
38757,56612,8
38757,61414,60
38757,61422,137
38757,61958,0
38757,65644,5
38757,76595,6
38757,83091,39
38757,112609,39
38757,121830,6
38757,137198,4
38757,139474,19
38757,139474,78
38757,139474,61
38757,928608,32
38757,953331,138
38757,1017262,136
38757,1123657,139
38757,1210381,25
38757,1281387,78
38757,1291315,57
38757,1367494,140
38757,1368856,141
38757,1381896,43
38757,1408301,140
38757,1424167,2
38757,1443211,67
38757,1447400,141
38757,1447483,142
38757,1447497,142
38757,1447499,61
38757,1451279,142
38757,1461361,141
38757,1461363,142
38757,1461364,61
38757,1461397,142
38757,1461399,141
38757,1464355,143
38757,1464361,43
38757,1470064,144
38757,1552863,10
38757,1552865,141
38757,1554457,44
38757,1578645,142
38757,1615775,142
38757,1615776,145
38757,1615777,144
38757,1615778,144
38757,1615779,144
38757,1615780,144
38757,1615781,144
38757,1615782,144
38757,1615783,61
38757,1615784,141
38757,1615785,141
38757,1615786,141
38757,1615787,141
38757,1615788,141
38757,1615789,141
38757,1615790,141
38757,1615791,142
38757,1615792,142
38757,1615793,142
38757,1615794,142
38757,1615795,142
38757,1615796,142
38757,1615797,142
38757,1615799,142
38757,1615800,142
38757,1615802,146
38757,1615803,146
38757,1763017,139
99861,531,5
99861,900,3
99861,900,39
99861,7232,4
99861,6041,5
99861,7624,19
99861,7624,61
99861,10850,8
99861,8410,17
99861,8703,19
99861,12891,6
99861,12891,7
99861,13009,16
99861,35176,0
99861,22161,20
99861,18866,61
99861,15277,19
99861,32349,1
99861,57027,19
99861,113672,19
99861,113674,19
99861,113675,19
99861,983309,10
99861,1018073,4
99861,1018965,0
99861,1051971,63
99861,1104780,12
99861,1117747,62
99861,1149583,30
99861,1235786,2
99861,1322147,33
99861,1326451,10
99861,1326458,10
99861,1326460,10
99861,1327030,39
99861,1334420,10
99861,1338477,17
99861,1339446,3
99861,1351240,67
99861,1376901,34
99861,1380002,47
99861,1388855,10
99861,1388865,14
99861,1388894,147
99861,1388897,30
99861,1388898,24
99861,1392246,24
99861,1394331,21
99861,1400092,71
99861,1403641,148
99861,1412756,149
99861,1414189,78
99861,1417983,78
99861,1424630,24
99861,1425978,39
99861,1428837,147
99861,1428916,24
99861,1428917,24
99861,1439726,78
99861,1447326,150
99861,1456696,149
99861,1456835,99
99861,1457635,151
99861,1458578,73
99861,1477203,62
99861,1494209,71
99861,1510429,10
99861,1510430,17
99861,1510431,33
99861,1510438,45
99861,1510439,24
99861,1510440,24
99861,1510441,47
99861,1512798,67
767,2423,20
767,5331,17
767,5491,1
767,10966,135
767,10967,9
767,10968,8
767,10710,12
767,11225,10
767,11227,16
767,11295,4
767,11296,10
767,11343,6
767,11344,5
767,11345,0
767,65614,8
767,89320,8
767,41289,19
767,89383,10
767,89384,10
767,89385,10
767,89386,10
767,1389548,59
767,1393448,47
767,1408843,74
767,1473175,74
767,1551777,80
767,1568519,152
209112,947,5
209112,282,8
209112,525,19
209112,556,19
209112,3893,9
209112,3893,19
209112,2293,153
209112,2293,135
209112,2953,4
209112,3794,61
209112,3964,1
209112,7235,10
209112,5392,16
209112,6051,0
209112,6878,10
209112,6923,12
209112,10949,19
209112,10951,19
209112,13930,67
209112,15217,6
209112,15226,3
209112,17284,20
209112,17610,4
209112,20007,61
209112,20008,61
209112,112656,31
209112,113051,14
209112,113075,2
209112,66693,22
209112,56827,5
209112,60665,4
209112,62723,42
209112,65937,2
209112,68016,66
209112,79242,19
209112,79243,8
209112,78135,62
209112,105643,150
209112,107420,17
209112,131680,9
209112,158916,39
209112,198034,61
209112,211962,19
209112,229801,22
209112,484529,36
209112,930189,10
209112,1172441,10
209112,1305602,10
209112,1322016,33
209112,1342054,84
209112,1352968,73
209112,1367362,15
209112,1368864,39
209112,1368884,13
209112,1378701,122
209112,1394760,59
209112,1394767,47
209112,1394974,24
209112,1398958,154
209112,1399068,148
209112,1399862,34
209112,1399875,24
209112,1402004,155
209112,1403389,68
209112,1403415,71
209112,1406780,71
209112,1408294,37
209112,1409270,73
209112,1413508,87
209112,1418382,41
209112,1423005,59
209112,1428208,98
209112,1428226,33
209112,1439088,25
209112,1457327,49
209112,1459033,62
209112,1460748,50
209112,1463804,50
209112,1483635,79
209112,1484474,36
209112,1494535,50
209112,1532605,64
209112,1547221,156
209112,1552521,21
209112,1569322,42
209112,1577213,78
209112,1594611,155
209112,1616392,80
209112,1621454,154
209112,1637395,154
209112,1660720,49
209112,1661321,37
209112,1661322,37
209112,1661324,78
209112,1661325,78
209112,1661326,64
209112,1661327,83
209112,1661331,83
209112,1661395,50
209112,1661396,50
209112,1661397,50
209112,1661400,78
209112,1661402,41
209112,1661403,41
209112,1661417,24
209112,1661418,76
209112,1661419,98
209112,1661421,79
209112,1661423,74
209112,1781335,102
209112,1781336,102
1452,3276,4
1452,3805,8
1452,13192,44
1452,10953,8
1452,9032,6
1452,9032,8
1452,9032,60
1452,9039,0
1452,9039,5
1452,9040,20
1452,11012,9
1452,11012,60
1452,20007,61
1452,20008,61
1452,21697,19
1452,54211,19
1452,54212,19
1452,11017,0
1452,60245,19
1452,61624,4
1452,11013,9
1452,11013,60
1452,1121617,62
1452,1271644,1
10764,455,9
10764,4248,1
10764,9856,61
10764,4061,16
10764,6489,117
10764,9646,0
10764,10496,4
10764,10666,8
10764,10706,19
10764,12995,6
10764,13000,20
10764,13005,0
10764,10783,9
10764,10782,9
10764,10876,19
10764,81517,67
10764,69678,8
58,120,20
58,1704,6
58,770,8
58,1705,9
58,1705,132
58,1706,9
58,1706,132
58,1721,0
58,1722,0
58,947,5
58,2443,19
58,2444,19
58,2445,19
58,2446,19
58,2447,8
58,2448,8
58,2215,4
58,1226,1
58,146439,52
58,406204,31
58,1368867,122
58,1424894,23
58,1454884,151
57201,1704,6
57201,1704,8
57201,770,8
57201,1705,9
57201,1705,19
57201,1706,9
57201,1706,19
57201,85,19
57201,1722,0
57201,947,5
57201,2444,19
57201,2445,19
57201,2446,19
57201,2215,4
57201,900,2
57201,900,39
57201,2216,2
57201,4032,17
57201,4034,16
57201,10575,1
57201,7480,0
57201,11699,20
57201,8159,3
57201,60665,4
57201,66721,9
57201,68016,66
57201,928657,19
57201,1322466,33
57201,1335569,13
57201,1355894,99
57201,1360103,3
57201,1407019,26
57201,1521185,21
57201,1534197,13
57201,1545540,157
49521,947,5
49521,282,8
49521,286,19
49521,525,8
49521,525,60
49521,556,8
49521,1303,1
49521,3893,9
49521,3893,60
49521,2953,4
49521,3805,19
49521,5392,16
49521,8706,17
49521,6051,0
49521,11386,16
49521,12653,10
49521,15217,6
49521,17610,4
49521,20007,61
49521,20008,61
49521,22061,10
49521,54211,19
49521,58911,21
49521,60222,10
49521,61177,10
49521,68016,66
49521,79242,62
49521,79243,8
49521,86591,10
49521,105643,150
49521,1043831,20
49521,1182906,10
49521,1182907,10
49521,1182908,23
49521,1182909,158
49521,1182910,158
49521,1251373,21
49521,1355894,151
49521,1368867,122
49521,1368878,29
49521,1439088,25
49521,1459033,67
49521,1460590,159
49521,1463185,149
49521,1486960,4
49521,1552521,21
49521,1661423,102
49521,1781335,102
2454,1326,4
2454,2073,4
2454,4854,67
2454,4856,67
2454,5162,8
2454,5524,9
2454,5524,6
2454,5524,8
2454,5525,135
2454,5541,8
2454,5542,0
2454,5543,62
2454,5544,19
2454,5545,62
2454,5547,1
2454,5548,17
2454,5549,16
2454,5551,9
2454,5552,9
2454,5553,5
2454,8677,20
2454,9420,10
2454,12579,47
2454,33931,147
2454,25137,4
2454,25729,4
2454,29609,10
2454,37299,10
2454,37301,12
2454,71577,10
2454,71579,10
2454,77730,10
2454,132596,10
2454,132648,50
2454,213665,67
2454,962164,10
2454,979175,147
2454,1014915,64
2454,1037310,24
2454,1117945,63
2454,1117946,63
2454,1117947,0
2454,1323281,33
2454,1327838,83
2454,1334420,10
2454,1337411,13
2454,1389541,76
2454,1390382,13
2454,1391730,47
2454,1392245,47
2454,1393282,36
2454,1394072,30
2454,1394073,24
2454,1394117,36
2454,1398935,76
2454,1401803,25
2454,1404739,71
2454,1405219,13
2454,1405241,71
2454,1408834,98
2454,1412990,24
2454,1417999,50
2454,1425500,24
2454,1425503,76
2454,1430496,47
2454,1447503,54
2454,1447518,21
2454,1447524,52
2454,1452991,99
2454,1455486,91
2454,1459657,66
2454,1460588,159
2454,1477203,67
2454,1483583,59
2454,1515651,66
2454,1554878,36
2454,1554879,83
2454,1554883,33
2454,1554884,50
2454,1554885,50
2454,1554886,66
2454,1554887,76
2454,1554889,148
24428,37,5
24428,900,2
24428,900,39
24428,3285,20
24428,7232,4
24428,6055,17
24428,6037,25
24428,6038,25
24428,7624,160
24428,7624,19
24428,7626,19
24428,10850,8
24428,8285,12
24428,9546,1
24428,12619,72
24428,12891,6
24428,12891,9
24428,12891,60
24428,13009,16
24428,15893,14
24428,14771,29
24428,10832,161
24428,35176,0
24428,11011,60
24428,18866,61
24428,15277,19
24428,20540,4
24428,20786,10
24428,24192,57
24428,41018,19
24428,41890,18
24428,113123,11
24428,57027,19
24428,113672,19
24428,113674,19
24428,113675,19
24428,95844,35
24428,1018965,0
24428,1068055,18
24428,1172441,10
24428,1319134,33
24428,1322017,10
24428,1327030,39
24428,1329417,31
24428,1330567,50
24428,1330582,10
24428,1330583,10
24428,1330584,33
24428,1330585,33
24428,1335066,82
24428,1336191,18
24428,1339446,3
24428,1339448,34
24428,1339457,50
24428,1339468,59
24428,1347720,53
24428,1347734,37
24428,1352421,15
24428,1357047,18
24428,1357055,36
24428,1360093,18
24428,1368873,11
24428,1368875,11
24428,1376901,34
24428,1378220,90
24428,1379986,25
24428,1384368,11
24428,1386908,18
24428,1388871,11
24428,1389128,37
24428,1389131,38
24428,1392143,50
24428,1392947,101
24428,1394753,26
24428,1394961,25
24428,1395030,50
24428,1395320,11
24428,1395463,24
24428,1399071,24
24428,1399893,101
24428,1400082,47
24428,1400488,96
24428,1400560,25
24428,1401722,25
24428,1401793,11
24428,1401803,25
24428,1401821,23
24428,1401823,43
24428,1401824,43
24428,1401825,36
24428,1401884,89
24428,1401885,89
24428,1401886,90
24428,1401887,89
24428,1401890,11
24428,1401891,26
24428,1401892,11
24428,1401893,26
24428,1401894,11
24428,1401895,11
24428,1401896,26
24428,1401897,26
24428,1401898,26
24428,1401899,11
24428,1401965,25
24428,1401966,25
24428,1401967,53
24428,1401968,25
24428,1401970,25
24428,1401971,25
24428,1401987,24
24428,1401988,48
24428,1401989,24
24428,1401990,162
24428,1401991,48
24428,1401992,162
24428,1401993,48
24428,1401994,161
24428,1401995,48
24428,1401996,48
24428,1401997,76
24428,1401998,49
24428,1401999,50
24428,1402000,50
24428,1402001,50
24428,1402002,50
24428,1402003,50
24428,1402004,50
24428,1402005,50
24428,1402006,13
24428,1402007,163
24428,1402008,27
24428,1402009,164
24428,1402010,164
24428,1402011,101
24428,1402012,51
24428,1402013,101
24428,1402014,95
24428,1407019,26
24428,1412756,26
24428,1447326,150
24428,1450362,151
24428,1456696,149
24428,1457930,151
24428,1457935,149
24428,1459736,99
24428,1463568,151
1865,120,20
1865,770,8
1865,1705,9
1865,1706,9
1865,1706,19
1865,947,5
1865,2444,19
1865,2446,19
1865,900,39
1865,4034,16
1865,5132,57
1865,6051,0
1865,8159,3
1865,8165,14
1865,10122,19
1865,14915,17
1865,11002,1
1865,17633,6
1865,113073,39
1865,68016,66
1865,406204,31
1865,1255687,19
1865,1351274,17
1865,1352966,34
1865,1352968,34
1865,1355532,59
1865,1368849,0
1865,1368884,13
1865,1368884,57
1865,1378168,3
1865,1393883,47
1865,1399117,14
1865,1399327,13
1865,1401786,14
1865,1415617,14
1865,1463182,165
1865,1463185,149
1865,1483850,13
1865,1545540,152
41154,488,19
41154,531,5
41154,1484,4
41154,2212,8
41154,5133,1
41154,5174,6
41154,9341,20
41154,10957,0
41154,8701,8
41154,9613,7
41154,9616,16
41154,11713,12
41154,15005,0
41154,17221,17
41154,23226,19
41154,24959,12
41154,52803,9
41154,76054,10
41154,1447543,165
41154,1463178,97
41154,1622657,21
122917,117,5
122917,900,39
122917,108,6
122917,108,8
122917,108,7
122917,129,135
122917,126,8
122917,126,7
122917,128,7
122917,128,62
122917,1313,20
122917,1320,52
122917,1321,52
122917,1323,16
122917,1324,4
122917,1325,4
122917,1326,4
122917,1373,1
122917,1377,0
122917,3503,3
122917,3504,2
122917,3506,8
122917,7267,34
122917,9357,29
122917,10828,7
122917,33303,17
122917,33303,12
122917,52165,31
122917,53393,8
122917,67114,90
122917,75150,166
122917,132604,10
122917,132606,82
122917,132648,50
122917,135294,98
122917,1016176,4
122917,1016177,4
122917,1016178,16
122917,1158956,19
122917,1191111,14
122917,1191112,34
122917,1310930,16
122917,1337409,73
122917,1337413,15
122917,1367809,52
122917,1378709,94
122917,1378828,39
122917,1391695,25
122917,1392667,18
122917,1392722,76
122917,1397163,96
122917,1401738,47
122917,1401896,26
122917,1401998,49
122917,1406066,2
122917,1406069,39
122917,1409491,17
122917,1413175,25
122917,1418374,49
122917,1418375,49
122917,1418377,49
122917,1418378,41
122917,1418379,41
122917,1418381,41
122917,1418382,41
122917,1418383,49
122917,1418395,25
122917,1418395,78
122917,1424605,14
122917,1424612,14
122917,1424615,14
122917,1424619,167
122917,1424635,74
122917,1425978,39
122917,1431509,166
122917,1447518,21
122917,1447524,52
122917,1447543,151
122917,1452998,165
122917,1453938,56
122917,1457302,17
122917,1457304,23
122917,1457305,23
122917,1457306,23
122917,1457307,22
122917,1457308,22
122917,1457309,22
122917,1457310,36
122917,1457311,37
122917,1457312,37
122917,1457314,70
122917,1457315,70
122917,1457316,70
122917,1457317,70
122917,1457318,18
122917,1457319,18
122917,1457320,18
122917,1457321,73
122917,1457322,34
122917,1457323,168
122917,1457324,3
122917,1457325,78
122917,1457326,41
122917,1457327,49
122917,1457329,94
122917,1457330,94
122917,1457331,169
122917,1457332,11
122917,1457333,26
122917,1457334,11
122917,1457335,26
122917,1457336,25
122917,1457337,87
122917,1457338,87
122917,1457339,87
122917,1457359,24
122917,1457360,47
122917,1457362,50
122917,1457363,50
122917,1457365,13
122917,1457367,13
122917,1457371,101
122917,1457372,27
122917,1457373,101
122917,1457374,27
122917,1457375,95
122917,1609850,34
1930,6410,4
1930,892,20
1930,950,0
1930,1729,5
1930,6209,16
1930,7624,19
1930,7624,61
1930,7625,61
1930,7627,8
1930,7626,8
1930,7630,9
1930,10850,19
1930,13304,1
1930,19157,17
1930,8159,2
1930,8159,3
1930,10967,9
1930,15017,31
1930,15024,29
1930,15026,29
1930,14349,12
1930,42032,24
1930,18867,10
1930,20204,9
1930,20204,60
1930,42261,25
1930,30383,19
1930,113046,39
1930,113073,39
1930,60223,10
1930,66519,0
1930,81731,37
1930,87742,6
1930,406204,31
1930,928975,157
1930,958087,37
1930,963355,10
1930,977941,8
1930,988882,18
1930,1227173,15
1930,1329112,31
1930,1329113,33
1930,1329114,33
1930,1339455,50
1930,1340742,11
1930,1347728,96
1930,1347760,27
1930,1355526,90
1930,1355530,89
1930,1355531,59
